,image,x,y,w,h,label
4155,bird0068.jpg,383.0,173.0,30.0,36.0,12
4156,bird0069.jpg,383.0,174.0,30.0,36.0,12
4157,bird0070.jpg,386.0,174.0,30.0,36.0,12
4158,bird0071.jpg,383.0,174.0,30.0,36.0,12
4159,bird0072.jpg,383.0,176.0,30.0,36.0,12
4160,bird0073.jpg,383.0,176.0,30.0,36.0,12
4161,bird0074.jpg,383.0,176.0,30.0,36.0,12
4162,bird0075.jpg,383.0,176.0,30.0,36.0,12
4163,bird0076.jpg,383.0,176.0,30.0,36.0,12
4164,bird0077.jpg,383.0,178.0,30.0,36.0,12
4165,bird0078.jpg,383.0,178.0,30.0,36.0,12
4166,bird0079.jpg,380.0,179.0,30.0,36.0,12
4167,bird0080.jpg,380.0,181.0,30.0,36.0,12
4168,bird0081.jpg,380.0,181.0,30.0,36.0,12
4169,bird0082.jpg,379.0,182.0,30.0,36.0,12
4170,bird0083.jpg,379.0,182.0,30.0,36.0,12
4171,bird0084.jpg,379.0,182.0,30.0,36.0,12
4172,bird0085.jpg,379.0,182.0,30.0,36.0,12
4173,bird0086.jpg,378.0,184.0,30.0,36.0,12
4174,bird0087.jpg,378.0,184.0,30.0,36.0,12
4175,bird0088.jpg,378.0,184.0,30.0,36.0,12
4176,bird0089.jpg,375.0,183.0,30.0,36.0,12
4177,bird0090.jpg,375.0,183.0,30.0,36.0,12
4178,bird0091.jpg,375.0,183.0,30.0,36.0,12
4179,bird0092.jpg,375.0,183.0,30.0,36.0,12
4180,bird0093.jpg,375.0,183.0,30.0,36.0,12
4181,bird0094.jpg,375.0,183.0,30.0,36.0,12
4182,bird0095.jpg,372.0,184.0,30.0,36.0,12
4183,bird0096.jpg,371.0,185.0,30.0,36.0,12
4184,bird0097.jpg,371.0,185.0,30.0,36.0,12
4185,bird0098.jpg,370.0,185.0,30.0,36.0,12
4186,bird0099.jpg,370.0,187.0,30.0,36.0,12
4187,bird0100.jpg,369.0,187.0,30.0,36.0,12
4188,bird0101.jpg,369.0,187.0,30.0,36.0,12
4189,bird0102.jpg,367.0,185.0,30.0,36.0,12
4190,bird0103.jpg,367.0,185.0,30.0,36.0,12
4191,bird0104.jpg,367.0,185.0,30.0,36.0,12
4192,bird0105.jpg,364.0,185.0,30.0,36.0,12
4193,bird0106.jpg,363.0,186.0,30.0,36.0,12
4194,bird0107.jpg,363.0,186.0,30.0,36.0,12
4195,bird0108.jpg,362.0,186.0,30.0,36.0,12
4196,bird0109.jpg,362.0,186.0,30.0,36.0,12
4197,bird0110.jpg,358.0,186.0,30.0,36.0,12
4198,bird0111.jpg,358.0,185.0,30.0,36.0,12
4199,bird0112.jpg,358.0,185.0,30.0,36.0,12
4200,bird0113.jpg,357.0,185.0,30.0,36.0,12
4201,bird0114.jpg,356.0,186.0,30.0,36.0,12
4202,bird0115.jpg,356.0,186.0,30.0,36.0,12
4203,bird0116.jpg,356.0,186.0,30.0,36.0,12
4204,bird0117.jpg,355.0,185.0,30.0,36.0,12
4205,bird0118.jpg,355.0,185.0,30.0,36.0,12
4206,bird0119.jpg,353.0,182.0,30.0,36.0,12
4207,bird0120.jpg,353.0,182.0,30.0,36.0,12
4208,bird0121.jpg,352.0,181.0,30.0,36.0,12
4209,bird0122.jpg,352.0,181.0,30.0,36.0,12
4210,bird0123.jpg,352.0,185.0,30.0,36.0,12
4211,bird0124.jpg,350.0,182.0,30.0,36.0,12
4212,bird0125.jpg,350.0,182.0,30.0,36.0,12
4213,bird0126.jpg,350.0,181.0,30.0,36.0,12
4214,bird0127.jpg,349.0,179.0,30.0,36.0,12
4215,bird0128.jpg,349.0,179.0,30.0,36.0,12
4216,bird0129.jpg,345.0,181.0,30.0,36.0,12
4217,bird0130.jpg,344.0,180.0,30.0,36.0,12
4218,bird0131.jpg,345.0,177.0,30.0,36.0,12
4219,bird0132.jpg,345.0,176.0,30.0,36.0,12
4220,bird0133.jpg,345.0,176.0,30.0,36.0,12
4221,bird0134.jpg,345.0,176.0,30.0,36.0,12
4222,bird0135.jpg,345.0,174.0,30.0,36.0,12
4223,bird0136.jpg,345.0,172.0,30.0,36.0,12
4224,bird0137.jpg,344.0,171.0,30.0,36.0,12
4225,bird0138.jpg,344.0,169.0,30.0,36.0,12
4226,bird0139.jpg,343.0,168.0,30.0,36.0,12
4227,bird0140.jpg,341.0,166.0,30.0,36.0,12
4228,bird0141.jpg,341.0,166.0,30.0,36.0,12
4229,bird0142.jpg,340.0,164.0,30.0,36.0,12
4230,bird0143.jpg,339.0,163.0,30.0,36.0,12
4231,bird0144.jpg,339.0,163.0,30.0,36.0,12
4232,bird0145.jpg,339.0,163.0,30.0,36.0,12
4233,bird0146.jpg,339.0,163.0,30.0,36.0,12
4234,bird0147.jpg,339.0,163.0,30.0,36.0,12
4235,bird0148.jpg,339.0,163.0,30.0,36.0,12
4236,bird0149.jpg,339.0,163.0,30.0,36.0,12
4237,bird0150.jpg,339.0,163.0,30.0,36.0,12
4238,bird0151.jpg,339.0,163.0,30.0,36.0,12
4239,bird0152.jpg,339.0,163.0,30.0,36.0,12
4240,bird0153.jpg,339.0,163.0,30.0,36.0,12
4241,bird0154.jpg,339.0,163.0,30.0,36.0,12
4242,bird0155.jpg,339.0,163.0,30.0,36.0,12
4243,bird0156.jpg,339.0,163.0,30.0,36.0,12
4244,bird0157.jpg,339.0,163.0,30.0,36.0,12
4245,bird0158.jpg,339.0,163.0,30.0,36.0,12
4246,bird0159.jpg,339.0,163.0,30.0,36.0,12
4247,bird0160.jpg,339.0,163.0,30.0,36.0,12
4248,bird0161.jpg,339.0,163.0,30.0,36.0,12
4249,bird0162.jpg,339.0,163.0,30.0,36.0,12
4250,bird0163.jpg,339.0,163.0,30.0,36.0,12
4251,bird0164.jpg,339.0,163.0,30.0,36.0,12
4252,bird0165.jpg,339.0,163.0,30.0,36.0,12
4253,bird0166.jpg,339.0,163.0,30.0,36.0,12
4254,bird0167.jpg,339.0,163.0,30.0,36.0,12
4255,bird0168.jpg,339.0,163.0,30.0,36.0,12
4256,bird0169.jpg,339.0,163.0,30.0,36.0,12
4257,bird0170.jpg,339.0,163.0,30.0,36.0,12
4258,bird0171.jpg,339.0,163.0,30.0,36.0,12
4259,bird0172.jpg,339.0,163.0,30.0,36.0,12
4260,bird0173.jpg,339.0,163.0,30.0,36.0,12
4261,bird0174.jpg,339.0,163.0,30.0,36.0,12
4262,bird0175.jpg,339.0,163.0,30.0,36.0,12
4263,bird0176.jpg,339.0,163.0,30.0,36.0,12
4264,bird0177.jpg,339.0,163.0,30.0,36.0,12
4265,bird0178.jpg,339.0,163.0,30.0,36.0,12
4266,bird0179.jpg,339.0,163.0,30.0,36.0,12
4267,bird0180.jpg,345.0,161.0,30.0,36.0,12
4268,bird0181.jpg,344.0,158.0,30.0,36.0,12
4269,bird0182.jpg,345.0,157.0,30.0,36.0,12
4270,bird0183.jpg,349.0,157.0,30.0,36.0,12
4271,bird0184.jpg,349.0,157.0,30.0,36.0,12
4272,bird0185.jpg,349.0,156.0,30.0,36.0,12
4273,bird0186.jpg,349.0,156.0,30.0,36.0,12
4274,bird0187.jpg,348.0,152.0,30.0,36.0,12
4275,bird0188.jpg,348.0,152.0,30.0,36.0,12
4276,bird0189.jpg,348.0,153.0,30.0,36.0,12
4277,bird0190.jpg,348.0,153.0,30.0,36.0,12
4278,bird0191.jpg,348.0,153.0,30.0,36.0,12
4279,bird0192.jpg,348.0,153.0,30.0,36.0,12
4280,bird0193.jpg,348.0,151.0,30.0,36.0,12
4281,bird0194.jpg,348.0,151.0,30.0,36.0,12
4282,bird0195.jpg,348.0,147.0,30.0,36.0,12
4283,bird0196.jpg,348.0,147.0,30.0,36.0,12
4284,bird0197.jpg,348.0,147.0,30.0,36.0,12
4285,bird0198.jpg,348.0,147.0,30.0,36.0,12
4286,bird0199.jpg,348.0,147.0,30.0,36.0,12
4287,bird0200.jpg,348.0,147.0,30.0,36.0,12
4288,bird0201.jpg,348.0,147.0,30.0,36.0,12
4289,bird0202.jpg,348.0,145.0,30.0,36.0,12
4290,bird0203.jpg,348.0,145.0,30.0,36.0,12
4291,bird0204.jpg,348.0,145.0,30.0,36.0,12
4292,bird0205.jpg,350.0,136.0,30.0,36.0,12
4293,bird0206.jpg,350.0,136.0,30.0,36.0,12
4294,bird0207.jpg,349.0,139.0,30.0,36.0,12
4295,bird0208.jpg,350.0,139.0,30.0,36.0,12
4296,bird0209.jpg,350.0,139.0,30.0,36.0,12
4297,bird0210.jpg,351.0,137.0,30.0,36.0,12
4298,bird0211.jpg,348.0,134.0,30.0,36.0,12
4299,bird0212.jpg,348.0,134.0,30.0,36.0,12
4300,bird0213.jpg,348.0,133.0,30.0,36.0,12
4301,bird0214.jpg,348.0,133.0,30.0,36.0,12
4302,bird0215.jpg,349.0,131.0,30.0,36.0,12
4303,bird0216.jpg,348.0,130.0,30.0,36.0,12
4304,bird0217.jpg,348.0,130.0,30.0,36.0,12
4305,bird0218.jpg,348.0,125.0,30.0,36.0,12
4306,bird0219.jpg,348.0,123.0,30.0,36.0,12
4307,bird0220.jpg,348.0,122.0,30.0,36.0,12
4308,bird0221.jpg,348.0,123.0,30.0,36.0,12
4309,bird0222.jpg,349.0,122.0,30.0,36.0,12
4310,bird0223.jpg,348.0,120.0,30.0,36.0,12
4311,bird0224.jpg,348.0,119.0,30.0,36.0,12
4312,bird0225.jpg,350.0,114.0,30.0,36.0,12
4313,bird0226.jpg,349.0,115.0,30.0,36.0,12
4314,bird0227.jpg,349.0,115.0,30.0,36.0,12
4315,bird0228.jpg,350.0,113.0,30.0,36.0,12
4316,bird0229.jpg,350.0,112.0,30.0,36.0,12
4317,bird0230.jpg,350.0,112.0,30.0,36.0,12
4318,bird0231.jpg,350.0,112.0,30.0,36.0,12
4319,bird0232.jpg,347.0,108.0,30.0,36.0,12
4320,bird0233.jpg,349.0,109.0,30.0,36.0,12
4321,bird0234.jpg,349.0,109.0,30.0,36.0,12
4322,bird0235.jpg,349.0,109.0,30.0,36.0,12
4323,bird0236.jpg,349.0,109.0,30.0,36.0,12
4324,bird0237.jpg,349.0,109.0,30.0,36.0,12
4325,bird0238.jpg,349.0,109.0,30.0,36.0,12
4326,bird0239.jpg,349.0,109.0,30.0,36.0,12
4327,bird0240.jpg,349.0,109.0,30.0,36.0,12
4328,bird0241.jpg,349.0,109.0,30.0,36.0,12
4329,bird0242.jpg,346.0,106.0,30.0,36.0,12
4330,bird0243.jpg,348.0,104.0,30.0,36.0,12
4331,bird0244.jpg,348.0,102.0,30.0,36.0,12
4332,bird0245.jpg,348.0,98.0,30.0,36.0,12
4333,bird0246.jpg,348.0,97.0,30.0,36.0,12
4334,bird0248.jpg,348.0,97.0,30.0,36.0,12
4335,bird0249.jpg,348.0,92.0,30.0,36.0,12
4336,bird0250.jpg,348.0,87.0,30.0,36.0,12
4337,bird0251.jpg,348.0,81.0,30.0,36.0,12
4338,bird0252.jpg,351.0,73.0,30.0,36.0,12
4339,bird0253.jpg,358.0,67.0,30.0,36.0,12
4340,bird0254.jpg,361.0,63.0,30.0,36.0,12
4341,bird0255.jpg,362.0,62.0,30.0,36.0,12
4342,bird0256.jpg,364.0,61.0,30.0,36.0,12
4343,bird0257.jpg,374.0,57.0,30.0,36.0,12
4344,bird0258.jpg,383.0,49.0,30.0,36.0,12
4345,bird0259.jpg,383.0,47.0,30.0,36.0,12
4346,bird0260.jpg,394.0,42.0,30.0,36.0,12
4347,bird0261.jpg,399.0,40.0,30.0,36.0,12
4348,bird0262.jpg,404.0,36.0,30.0,36.0,12
4349,bird0263.jpg,414.0,35.0,30.0,36.0,12
4350,bird0264.jpg,421.0,36.0,30.0,36.0,12
4351,bird0265.jpg,429.0,36.0,30.0,36.0,12
4352,bird0266.jpg,436.0,36.0,30.0,36.0,12
4353,bird0267.jpg,441.0,39.0,30.0,36.0,12
4354,bird0268.jpg,451.0,43.0,30.0,36.0,12
4355,bird0269.jpg,457.0,47.0,30.0,36.0,12
4356,bird0270.jpg,469.0,51.0,30.0,36.0,12
4357,bird0271.jpg,477.0,55.0,30.0,36.0,12
4358,bird0272.jpg,484.0,61.0,30.0,36.0,12
4359,bird0273.jpg,486.0,65.0,30.0,36.0,12
4360,bird0274.jpg,492.0,70.0,30.0,36.0,12
4361,bird0275.jpg,501.0,79.0,30.0,36.0,12
4362,bird0276.jpg,508.0,82.0,30.0,36.0,12
4363,bird0277.jpg,512.0,90.0,30.0,36.0,12
4364,bird0278.jpg,514.0,95.0,30.0,36.0,12
4365,bird0279.jpg,523.0,103.0,30.0,36.0,12
4366,bird0280.jpg,528.0,108.0,30.0,36.0,12
4367,bird0281.jpg,529.0,116.0,30.0,36.0,12
4368,bird0282.jpg,529.0,125.0,30.0,36.0,12
4369,bird0283.jpg,537.0,132.0,30.0,36.0,12
4370,bird0284.jpg,537.0,138.0,30.0,36.0,12
4371,bird0285.jpg,544.0,144.0,30.0,36.0,12
4372,bird0286.jpg,546.0,154.0,30.0,36.0,12
4373,bird0287.jpg,547.0,161.0,30.0,36.0,12
4374,bird0288.jpg,554.0,175.0,30.0,36.0,12
4375,bird0289.jpg,552.0,180.0,30.0,36.0,12
4376,bird0290.jpg,556.0,181.0,30.0,36.0,12
4377,bird0291.jpg,557.0,190.0,30.0,36.0,12
4378,bird0292.jpg,557.0,206.0,30.0,36.0,12
4379,bird0293.jpg,558.0,216.0,30.0,36.0,12
4380,bird0295.jpg,559.0,218.0,30.0,36.0,12
4381,bird0296.jpg,561.0,224.0,30.0,36.0,12
4382,bird0297.jpg,561.0,236.0,30.0,36.0,12
4383,bird0298.jpg,563.0,241.0,30.0,36.0,12
4384,bird0299.jpg,562.0,251.0,30.0,36.0,12
4385,bird0300.jpg,563.0,254.0,30.0,36.0,12
4386,bird0301.jpg,563.0,259.0,30.0,36.0,12
4387,bird0302.jpg,564.0,269.0,30.0,36.0,12
4388,bird0303.jpg,564.0,271.0,30.0,36.0,12
4389,bird0304.jpg,561.0,274.0,30.0,36.0,12
4390,bird0305.jpg,558.0,277.0,30.0,36.0,12
4391,bird0306.jpg,551.0,279.0,30.0,36.0,12
4392,bird0307.jpg,553.0,280.0,30.0,36.0,12
4393,bird0308.jpg,546.0,280.0,30.0,36.0,12
4394,bird0309.jpg,546.0,280.0,30.0,36.0,12
4395,bird0310.jpg,543.0,279.0,30.0,36.0,12
4396,bird0311.jpg,536.0,278.0,30.0,36.0,12
4397,bird0312.jpg,535.0,278.0,30.0,36.0,12
4398,bird0313.jpg,531.0,278.0,30.0,36.0,12
4399,bird0314.jpg,524.0,278.0,30.0,36.0,12
4400,bird0315.jpg,516.0,278.0,30.0,36.0,12
4401,bird0316.jpg,512.0,277.0,30.0,36.0,12
4402,bird0317.jpg,508.0,274.0,30.0,36.0,12
4403,bird0318.jpg,506.0,272.0,30.0,36.0,12
4404,bird0319.jpg,504.0,271.0,30.0,36.0,12
4405,bird0320.jpg,504.0,270.0,30.0,36.0,12
4406,bird0321.jpg,504.0,267.0,30.0,36.0,12
4407,bird0322.jpg,504.0,267.0,30.0,36.0,12
4408,bird0323.jpg,504.0,264.0,30.0,36.0,12
4409,bird0324.jpg,505.0,263.0,30.0,36.0,12
4410,bird0325.jpg,505.0,259.0,30.0,36.0,12
4411,bird0326.jpg,505.0,258.0,30.0,36.0,12
4412,bird0327.jpg,504.0,256.0,30.0,36.0,12
4413,bird0328.jpg,504.0,253.0,30.0,36.0,12
4414,bird0329.jpg,504.0,248.0,30.0,36.0,12
4415,bird0330.jpg,507.0,243.0,30.0,36.0,12
4416,bird0331.jpg,505.0,240.0,30.0,36.0,12
4417,bird0332.jpg,501.0,235.0,30.0,36.0,12
4418,bird0333.jpg,502.0,231.0,30.0,36.0,12
4419,bird0334.jpg,500.0,227.0,30.0,36.0,12
4420,bird0335.jpg,499.0,221.0,30.0,36.0,12
4421,bird0336.jpg,496.0,218.0,30.0,36.0,12
4422,bird0337.jpg,494.0,213.0,30.0,36.0,12
4423,bird0338.jpg,493.0,211.0,30.0,36.0,12
4424,bird0339.jpg,492.0,207.0,30.0,36.0,12
4425,bird0340.jpg,492.0,202.0,30.0,36.0,12
4426,bird0341.jpg,490.0,197.0,30.0,36.0,12
4427,bird0342.jpg,487.0,187.0,30.0,36.0,12
4428,bird0343.jpg,484.0,171.0,30.0,36.0,12
4429,bird0344.jpg,482.0,164.0,30.0,36.0,12
4430,bird0345.jpg,480.0,154.0,30.0,36.0,12
4431,bird0346.jpg,478.0,149.0,30.0,36.0,12
4432,bird0347.jpg,477.0,148.0,30.0,36.0,12
4433,bird0348.jpg,477.0,146.0,30.0,36.0,12
4434,bird0349.jpg,478.0,141.0,30.0,36.0,12
4435,bird0350.jpg,479.0,137.0,30.0,36.0,12
4436,bird0351.jpg,475.0,132.0,30.0,36.0,12
4437,bird0352.jpg,473.0,128.0,30.0,36.0,12
4438,bird0353.jpg,473.0,132.0,30.0,36.0,12
4439,bird0354.jpg,472.0,133.0,30.0,36.0,12
4440,bird0355.jpg,472.0,133.0,30.0,36.0,12
4441,bird0356.jpg,472.0,133.0,30.0,36.0,12
4442,bird0357.jpg,470.0,137.0,30.0,36.0,12
4443,bird0358.jpg,468.0,135.0,30.0,36.0,12
4444,bird0359.jpg,468.0,141.0,30.0,36.0,12
4445,bird0360.jpg,472.0,141.0,30.0,36.0,12
4446,bird0361.jpg,469.0,144.0,30.0,36.0,12
4447,bird0362.jpg,469.0,149.0,30.0,36.0,12
4448,bird0363.jpg,469.0,154.0,30.0,36.0,12
4449,bird0364.jpg,472.0,165.0,30.0,36.0,12
4450,bird0365.jpg,472.0,174.0,30.0,36.0,12
4451,bird0366.jpg,472.0,182.0,30.0,36.0,12
4452,bird0367.jpg,471.0,188.0,30.0,36.0,12
4453,bird0368.jpg,471.0,194.0,30.0,36.0,12
4454,bird0369.jpg,471.0,202.0,30.0,36.0,12
4455,bird0370.jpg,474.0,209.0,30.0,36.0,12
4456,bird0371.jpg,474.0,209.0,30.0,36.0,12
4457,bird0372.jpg,474.0,209.0,30.0,36.0,12
4458,bird0373.jpg,483.0,213.0,30.0,36.0,12
4459,bird0374.jpg,483.0,213.0,30.0,36.0,12
4460,bird0375.jpg,483.0,213.0,30.0,36.0,12
4461,bird0376.jpg,484.0,224.0,30.0,36.0,12
4462,bird0377.jpg,484.0,224.0,30.0,36.0,12
4463,bird0378.jpg,487.0,222.0,30.0,36.0,12
4464,bird0379.jpg,488.0,224.0,30.0,36.0,12
4465,bird0380.jpg,488.0,224.0,30.0,36.0,12
4466,bird0381.jpg,491.0,226.0,30.0,36.0,12
4467,bird0382.jpg,491.0,226.0,30.0,36.0,12
4468,bird0383.jpg,497.0,226.0,30.0,36.0,12
4469,bird0384.jpg,497.0,226.0,30.0,36.0,12
4470,bird0385.jpg,496.0,224.0,30.0,36.0,12
4471,bird0386.jpg,496.0,224.0,30.0,36.0,12
4472,bird0387.jpg,498.0,225.0,30.0,36.0,12
4473,bird0388.jpg,503.0,228.0,30.0,36.0,12
4474,bird0389.jpg,502.0,226.0,30.0,36.0,12
4475,bird0390.jpg,496.0,228.0,30.0,36.0,12
4476,bird0391.jpg,502.0,232.0,30.0,36.0,12
4477,bird0392.jpg,499.0,232.0,30.0,36.0,12
4478,bird0393.jpg,497.0,231.0,30.0,36.0,12
4479,bird0394.jpg,493.0,234.0,30.0,36.0,12
4480,bird0395.jpg,491.0,234.0,30.0,36.0,12
4481,bird0396.jpg,488.0,236.0,30.0,36.0,12
4482,bird0397.jpg,481.0,237.0,30.0,36.0,12
4483,bird0398.jpg,476.0,236.0,30.0,36.0,12
4484,bird0399.jpg,469.0,241.0,30.0,36.0,12
4485,bird0400.jpg,466.0,241.0,30.0,36.0,12
4486,bird0401.jpg,459.0,242.0,30.0,36.0,12
4487,bird0402.jpg,443.0,243.0,30.0,36.0,12
4488,bird0403.jpg,435.0,243.0,30.0,36.0,12
4489,bird0404.jpg,426.0,245.0,30.0,36.0,12
4490,bird0405.jpg,408.0,245.0,30.0,36.0,12
4491,bird0406.jpg,381.0,248.0,30.0,36.0,12
4492,bird0407.jpg,359.0,251.0,30.0,36.0,12
4493,bird0408.jpg,339.0,254.0,30.0,36.0,12
4494,bird0409.jpg,315.0,254.0,30.0,36.0,12
4495,motorcycle0000.jpg,114.0,66.0,119.0,120.0,13
4496,motorcycle0001.jpg,110.0,59.0,119.0,120.0,13
4497,motorcycle0002.jpg,107.0,53.0,119.0,119.0,13
4498,motorcycle0003.jpg,103.0,46.0,119.0,119.0,13
4499,motorcycle0004.jpg,100.0,40.0,119.0,118.0,13
4500,motorcycle0005.jpg,104.0,35.0,119.0,118.0,13
4501,motorcycle0006.jpg,109.0,30.0,119.0,118.0,13
4502,motorcycle0007.jpg,113.0,25.0,119.0,118.0,13
4503,motorcycle0008.jpg,118.0,20.0,119.0,119.0,13
4504,motorcycle0009.jpg,122.0,15.0,119.0,119.0,13
4505,motorcycle0010.jpg,127.0,10.0,119.0,119.0,13
4506,motorcycle0011.jpg,132.0,5.0,119.0,120.0,13
4507,motorcycle0012.jpg,139.0,8.0,119.0,119.0,13
4508,motorcycle0013.jpg,147.0,12.0,119.0,117.0,13
4509,motorcycle0014.jpg,155.0,16.0,119.0,115.0,13
4510,motorcycle0015.jpg,163.0,20.0,119.0,113.0,13
4511,motorcycle0016.jpg,169.0,28.0,117.0,112.0,13
4512,motorcycle0017.jpg,176.0,36.0,115.0,111.0,13
4513,motorcycle0018.jpg,183.0,45.0,112.0,109.0,13
4514,motorcycle0019.jpg,190.0,53.0,110.0,108.0,13
4515,motorcycle0020.jpg,197.0,62.0,108.0,107.0,13
4516,motorcycle0021.jpg,197.0,68.0,108.0,107.0,13
4517,motorcycle0022.jpg,198.0,74.0,108.0,107.0,13
4518,motorcycle0023.jpg,199.0,81.0,108.0,107.0,13
4519,motorcycle0024.jpg,196.0,86.0,107.0,105.0,13
4520,motorcycle0025.jpg,194.0,91.0,106.0,104.0,13
4521,motorcycle0026.jpg,192.0,96.0,104.0,103.0,13
4522,motorcycle0027.jpg,190.0,101.0,103.0,102.0,13
4523,motorcycle0028.jpg,188.0,106.0,102.0,101.0,13
4524,motorcycle0029.jpg,186.0,108.0,97.0,101.0,13
4525,motorcycle0030.jpg,184.0,110.0,93.0,101.0,13
4526,motorcycle0031.jpg,183.0,113.0,88.0,101.0,13
4527,motorcycle0032.jpg,182.0,115.0,88.0,99.0,13
4528,motorcycle0033.jpg,181.0,117.0,88.0,97.0,13
4529,motorcycle0034.jpg,181.0,119.0,88.0,96.0,13
4530,motorcycle0035.jpg,180.0,121.0,88.0,94.0,13
4531,motorcycle0036.jpg,180.0,123.0,88.0,93.0,13
4532,motorcycle0037.jpg,179.0,125.0,88.0,91.0,13
4533,motorcycle0038.jpg,179.0,128.0,88.0,89.0,13
4534,motorcycle0039.jpg,180.0,129.0,85.0,86.0,13
4535,motorcycle0040.jpg,182.0,130.0,81.0,84.0,13
4536,motorcycle0041.jpg,184.0,132.0,77.0,81.0,13
4537,motorcycle0042.jpg,186.0,133.0,73.0,79.0,13
4538,motorcycle0043.jpg,188.0,135.0,70.0,76.0,13
4539,motorcycle0044.jpg,188.0,139.0,70.0,76.0,13
4540,motorcycle0045.jpg,188.0,144.0,70.0,76.0,13
4541,motorcycle0046.jpg,188.0,149.0,70.0,76.0,13
4542,motorcycle0047.jpg,189.0,154.0,70.0,76.0,13
4543,motorcycle0048.jpg,192.0,162.0,70.0,75.0,13
4544,motorcycle0049.jpg,195.0,170.0,70.0,74.0,13
4545,motorcycle0050.jpg,199.0,178.0,70.0,73.0,13
4546,motorcycle0051.jpg,202.0,187.0,70.0,71.0,13
4547,motorcycle0052.jpg,206.0,195.0,70.0,70.0,13
4548,motorcycle0053.jpg,209.0,203.0,70.0,69.0,13
4549,motorcycle0054.jpg,213.0,212.0,70.0,68.0,13
4550,motorcycle0055.jpg,219.0,218.0,70.0,68.0,13
4551,motorcycle0056.jpg,225.0,224.0,70.0,68.0,13
4552,motorcycle0057.jpg,232.0,230.0,70.0,68.0,13
4553,motorcycle0058.jpg,240.0,231.0,72.0,69.0,13
4554,motorcycle0059.jpg,248.0,232.0,74.0,71.0,13
4555,motorcycle0060.jpg,256.0,233.0,76.0,73.0,13
4556,motorcycle0061.jpg,264.0,234.0,78.0,75.0,13
4557,motorcycle0062.jpg,272.0,235.0,81.0,77.0,13
4558,motorcycle0063.jpg,279.0,223.0,83.0,78.0,13
4559,motorcycle0064.jpg,287.0,211.0,84.0,80.0,13
4560,motorcycle0065.jpg,294.0,199.0,86.0,82.0,13
4561,motorcycle0066.jpg,302.0,188.0,88.0,82.0,13
4562,motorcycle0067.jpg,309.0,176.0,90.0,84.0,13
4563,motorcycle0068.jpg,317.0,164.0,91.0,86.0,13
4564,motorcycle0069.jpg,325.0,153.0,93.0,87.0,13
4565,motorcycle0070.jpg,330.0,135.0,95.0,89.0,13
4566,motorcycle0071.jpg,336.0,118.0,97.0,90.0,13
4567,motorcycle0072.jpg,342.0,101.0,99.0,92.0,13
4568,motorcycle0073.jpg,347.0,86.0,101.0,94.0,13
4569,motorcycle0074.jpg,352.0,72.0,103.0,95.0,13
4570,motorcycle0075.jpg,357.0,58.0,105.0,97.0,13
4571,motorcycle0076.jpg,362.0,44.0,107.0,98.0,13
4572,motorcycle0077.jpg,368.0,30.0,109.0,100.0,13
4573,motorcycle0078.jpg,369.0,26.0,111.0,101.0,13
4574,motorcycle0079.jpg,371.0,22.0,113.0,103.0,13
4575,motorcycle0080.jpg,372.0,18.0,115.0,105.0,13
4576,motorcycle0081.jpg,374.0,14.0,117.0,107.0,13
4577,motorcycle0082.jpg,375.0,10.0,119.0,109.0,13
4578,motorcycle0083.jpg,377.0,6.0,121.0,111.0,13
4579,motorcycle0084.jpg,379.0,2.0,123.0,113.0,13
4580,motorcycle0085.jpg,368.0,4.0,121.0,113.0,13
4581,motorcycle0086.jpg,357.0,6.0,120.0,113.0,13
4582,motorcycle0087.jpg,347.0,9.0,118.0,113.0,13
4583,motorcycle0088.jpg,336.0,11.0,116.0,113.0,13
4584,motorcycle0089.jpg,325.0,13.0,115.0,113.0,13
4585,motorcycle0090.jpg,315.0,16.0,113.0,113.0,13
4586,motorcycle0091.jpg,300.0,22.0,108.0,113.0,13
4587,motorcycle0092.jpg,286.0,28.0,103.0,113.0,13
4588,motorcycle0093.jpg,272.0,34.0,98.0,113.0,13
4589,motorcycle0094.jpg,263.0,34.0,102.0,113.0,13
4590,motorcycle0095.jpg,255.0,35.0,106.0,113.0,13
4591,motorcycle0096.jpg,246.0,36.0,110.0,113.0,13
4592,motorcycle0097.jpg,238.0,36.0,114.0,113.0,13
4593,motorcycle0098.jpg,229.0,37.0,118.0,113.0,13
4594,motorcycle0099.jpg,221.0,38.0,122.0,113.0,13
4595,motorcycle0100.jpg,216.0,38.0,122.0,111.0,13
4596,motorcycle0101.jpg,212.0,39.0,122.0,108.0,13
4597,motorcycle0102.jpg,208.0,40.0,122.0,105.0,13
4598,motorcycle0103.jpg,204.0,41.0,122.0,102.0,13
4599,motorcycle0105.jpg,200.0,42.0,122.0,100.0,13
4600,motorcycle0106.jpg,194.0,43.0,122.0,100.0,13
4601,motorcycle0107.jpg,189.0,45.0,122.0,100.0,13
4602,motorcycle0108.jpg,184.0,47.0,122.0,100.0,13
4603,motorcycle0109.jpg,175.0,53.0,120.0,99.0,13
4604,motorcycle0110.jpg,166.0,59.0,119.0,99.0,13
4605,motorcycle0111.jpg,157.0,65.0,118.0,98.0,13
4606,motorcycle0112.jpg,148.0,71.0,116.0,98.0,13
4607,motorcycle0113.jpg,139.0,77.0,115.0,97.0,13
4608,motorcycle0114.jpg,130.0,83.0,114.0,97.0,13
